dGz100,Alter,Ho,species,rid
10,50,20.4,piab,17
10,55,22.2,piab,17
10,60,23.6,piab,17
10,65,25.0,piab,17
10,70,26.2,piab,17
10,75,27.2,piab,17
10,80,28.2,piab,17
10,85,29.1,piab,17
10,90,29.8,piab,17
10,95,30.6,piab,17
10,100,31.5,piab,17
10,105,32.1,piab,17
10,110,32.8,piab,17
10,115,33.4,piab,17
10,120,34.0,piab,17
10,125,34.5,piab,17
10,130,35.1,piab,17
8,25,6.9,piab,19
8,30,8.8,piab,19
8,35,10.9,piab,19
8,40,13.0,piab,19
8,45,15.1,piab,19
8,50,16.9,piab,19
8,55,18.7,piab,19
8,60,20.3,piab,19
8,65,21.6,piab,19
8,70,22.8,piab,19
8,75,23.9,piab,19
8,80,24.9,piab,19
8,85,25.8,piab,19
8,90,26.7,piab,19
8,95,27.5,piab,19
8,100,28.2,piab,19
8,105,28.9,piab,19
8,110,29.6,piab,19
8,115,30.3,piab,19
8,120,30.9,piab,19
8,125,31.5,piab,19
8,130,32.1,piab,19
11,20,7.9,piab,21
11,25,10.3,piab,21
11,30,12.8,piab,21
11,35,15.3,piab,21
11,40,17.7,piab,21
11,45,19.9,piab,21
11,50,22.0,piab,21
11,55,23.7,piab,21
11,60,25.2,piab,21
11,65,26.5,piab,21
11,70,27.6,piab,21
11,75,28.7,piab,21
11,80,29.7,piab,21
11,85,30.5,piab,21
11,90,31.4,piab,21
11,95,32.2,piab,21
11,100,32.9,piab,21
11,105,33.5,piab,21
11,110,34.3,piab,21
11,115,34.8,piab,21
11,120,35.5,piab,21
11,125,36.1,piab,21
11,130,36.7,piab,21
11,20,7.9,piab,23
11,25,10.3,piab,23
11,30,12.8,piab,23
11,35,15.3,piab,23
11,40,17.7,piab,23
11,45,19.9,piab,23
11,50,22.0,piab,23
11,55,23.7,piab,23
11,60,25.2,piab,23
11,65,26.5,piab,23
11,70,27.6,piab,23
11,75,28.7,piab,23
11,80,29.7,piab,23
11,85,30.5,piab,23
11,90,31.4,piab,23
11,95,32.2,piab,23
11,100,32.9,piab,23
11,105,33.5,piab,23
11,110,34.3,piab,23
11,115,34.8,piab,23
11,120,35.5,piab,23
11,125,36.1,piab,23
11,130,36.7,piab,23
12,15,6.4,piab,25
12,20,8.9,piab,25
12,25,11.4,piab,25
12,30,14.0,piab,25
12,35,16.6,piab,25
12,40,19.1,piab,25
12,45,21.4,piab,25
12,50,23.4,piab,25
12,55,25.1,piab,25
12,60,26.6,piab,25
12,65,27.8,piab,25
12,70,29.0,piab,25
12,75,30.0,piab,25
12,80,31.0,piab,25
12,85,31.9,piab,25
12,90,32.8,piab,25
12,95,33.5,piab,25
12,100,34.3,piab,25
12,105,35.0,piab,25
12,110,35.7,piab,25
12,115,36.3,piab,25
12,120,36.9,piab,25
12,125,37.5,piab,25
12,130,38.0,piab,25
9,30,12.2,fasy,29
9,35,14.8,fasy,29
9,40,17.3,fasy,29
9,45,19.7,fasy,29
9,50,21.9,fasy,29
9,55,23.9,fasy,29
9,60,25.6,fasy,29
9,65,27.0,fasy,29
9,70,28.4,fasy,29
9,75,29.8,fasy,29
9,80,31.1,fasy,29
9,85,32.3,fasy,29
9,90,33.4,fasy,29
9,95,34.4,fasy,29
9,100,35.3,fasy,29
9,105,36.2,fasy,29
9,110,37.0,fasy,29
9,115,37.8,fasy,29
9,120,38.6,fasy,29
9,125,39.3,fasy,29
9,130,39.9,fasy,29
9,135,40.6,fasy,29
9,140,41.2,fasy,29
9,145,41.8,fasy,29
9,150,42.2,fasy,29
10,30,13.6,fasy,31
10,35,16.5,fasy,31
10,40,19.2,fasy,31
10,45,21.7,fasy,31
10,50,24.0,fasy,31
10,55,26.1,fasy,31
10,60,27.9,fasy,31
10,65,29.3,fasy,31
10,70,30.7,fasy,31
10,75,32.2,fasy,31
10,80,33.4,fasy,31
10,85,34.7,fasy,31
10,90,35.9,fasy,31
10,95,37.0,fasy,31
10,100,37.9,fasy,31
10,105,38.9,fasy,31
10,110,39.8,fasy,31
10,115,40.6,fasy,31
10,120,41.6,fasy,31
10,125,42.2,fasy,31
10,130,43.0,fasy,31
10,135,43.8,fasy,31
10,140,44.5,fasy,31
10,145,45.0,fasy,31
10,150,45.5,fasy,31
14,20,12.7,psme,33
14,25,16.2,psme,33
14,30,19.4,psme,33
14,35,22.2,psme,33
14,40,24.7,psme,33
14,45,26.9,psme,33
14,50,29.0,psme,33
14,55,30.9,psme,33
14,60,32.6,psme,33
14,65,34.2,psme,33
14,70,35.6,psme,33
14,75,37.0,psme,33
14,80,38.3,psme,33
14,85,39.4,psme,33
14,90,40.5,psme,33
14,95,41.6,psme,33
14,100,42.5,psme,33
19,20,15.6,psme,37
19,25,19.7,psme,37
19,30,23.4,psme,37
19,35,26.6,psme,37
19,40,29.5,psme,37
19,45,32.1,psme,37
19,50,34.5,psme,37
19,55,36.6,psme,37
19,60,38.5,psme,37
19,65,40.3,psme,37
19,70,42.0,psme,37
19,75,43.5,psme,37
19,80,44.9,psme,37
19,85,46.3,psme,37
19,90,47.5,psme,37
19,95,48.7,psme,37
19,100,49.7,psme,37
19,20,15.6,psme,39
19,25,19.7,psme,39
19,30,23.4,psme,39
19,35,26.6,psme,39
19,40,29.5,psme,39
19,45,32.1,psme,39
19,50,34.5,psme,39
19,55,36.6,psme,39
19,60,38.5,psme,39
19,65,40.3,psme,39
19,70,42.0,psme,39
19,75,43.5,psme,39
19,80,44.9,psme,39
19,85,46.3,psme,39
19,90,47.5,psme,39
19,95,48.7,psme,39
19,100,49.7,psme,39
9,20,9.5,psme,41
9,25,12.3,psme,41
9,30,14.8,psme,41
9,35,17.1,psme,41
9,40,19.2,psme,41
9,45,21.0,psme,41
9,50,22.8,psme,41
9,55,24.3,psme,41
9,60,25.8,psme,41
9,65,27.1,psme,41
9,70,28.2,psme,41
9,75,29.3,psme,41
9,80,30.4,psme,41
9,85,31.4,psme,41
9,90,32.3,psme,41
9,95,33.2,psme,41
9,100,33.9,psme,41
14,20,12.7,psme,43
14,25,16.2,psme,43
14,30,19.4,psme,43
14,35,22.2,psme,43
14,40,24.7,psme,43
14,45,26.9,psme,43
14,50,29.0,psme,43
14,55,30.9,psme,43
14,60,32.6,psme,43
14,65,34.2,psme,43
14,70,35.6,psme,43
14,75,37.0,psme,43
14,80,38.3,psme,43
14,85,39.4,psme,43
14,90,40.5,psme,43
14,95,41.6,psme,43
14,100,42.5,psme,43
9,30,12.2,fasy,47
9,35,14.8,fasy,47
9,40,17.3,fasy,47
9,45,19.7,fasy,47
9,50,21.9,fasy,47
9,55,23.9,fasy,47
9,60,25.6,fasy,47
9,65,27.0,fasy,47
9,70,28.4,fasy,47
9,75,29.8,fasy,47
9,80,31.1,fasy,47
9,85,32.3,fasy,47
9,90,33.4,fasy,47
9,95,34.4,fasy,47
9,100,35.3,fasy,47
9,105,36.2,fasy,47
9,110,37.0,fasy,47
9,115,37.8,fasy,47
9,120,38.6,fasy,47
9,125,39.3,fasy,47
9,130,39.9,fasy,47
9,135,40.6,fasy,47
9,140,41.2,fasy,47
9,145,41.8,fasy,47
9,150,42.2,fasy,47
9,30,12.2,fasy,49
9,35,14.8,fasy,49
9,40,17.3,fasy,49
9,45,19.7,fasy,49
9,50,21.9,fasy,49
9,55,23.9,fasy,49
9,60,25.6,fasy,49
9,65,27.0,fasy,49
9,70,28.4,fasy,49
9,75,29.8,fasy,49
9,80,31.1,fasy,49
9,85,32.3,fasy,49
9,90,33.4,fasy,49
9,95,34.4,fasy,49
9,100,35.3,fasy,49
9,105,36.2,fasy,49
9,110,37.0,fasy,49
9,115,37.8,fasy,49
9,120,38.6,fasy,49
9,125,39.3,fasy,49
9,130,39.9,fasy,49
9,135,40.6,fasy,49
9,140,41.2,fasy,49
9,145,41.8,fasy,49
9,150,42.2,fasy,49
15,20,13.3,psme,51
15,25,17.0,psme,51
15,30,20.2,psme,51
15,35,23.2,psme,51
15,40,25.8,psme,51
15,45,28.1,psme,51
15,50,30.2,psme,51
15,55,32.1,psme,51
15,60,33.8,psme,51
15,65,35.4,psme,51
15,70,36.9,psme,51
15,75,38.3,psme,51
15,80,39.6,psme,51
15,85,40.7,psme,51
15,90,41.9,psme,51
15,95,42.9,psme,51
15,100,44.0,psme,51
7,30,9.0,fasy,53
7,35,11.2,fasy,53
7,40,13.4,fasy,53
7,45,15.6,fasy,53
7,50,17.6,fasy,53
7,55,19.4,fasy,53
7,60,21.0,fasy,53
7,65,22.4,fasy,53
7,70,23.7,fasy,53
7,75,24.9,fasy,53
7,80,26.0,fasy,53
7,85,27.1,fasy,53
7,90,28.2,fasy,53
7,95,29.2,fasy,53
7,100,30.1,fasy,53
7,105,31.0,fasy,53
7,110,31.7,fasy,53
7,115,32.4,fasy,53
7,120,33.1,fasy,53
7,125,33.7,fasy,53
7,130,34.3,fasy,53
7,135,34.8,fasy,53
7,140,35.3,fasy,53
7,145,35.7,fasy,53
7,150,36.1,fasy,53
7,30,9.0,fasy,57
7,35,11.2,fasy,57
7,40,13.4,fasy,57
7,45,15.6,fasy,57
7,50,17.6,fasy,57
7,55,19.4,fasy,57
7,60,21.0,fasy,57
7,65,22.4,fasy,57
7,70,23.7,fasy,57
7,75,24.9,fasy,57
7,80,26.0,fasy,57
7,85,27.1,fasy,57
7,90,28.2,fasy,57
7,95,29.2,fasy,57
7,100,30.1,fasy,57
7,105,31.0,fasy,57
7,110,31.7,fasy,57
7,115,32.4,fasy,57
7,120,33.1,fasy,57
7,125,33.7,fasy,57
7,130,34.3,fasy,57
7,135,34.8,fasy,57
7,140,35.3,fasy,57
7,145,35.7,fasy,57
7,150,36.1,fasy,57
9,20,0.0,piab,65
9,25,7.9,piab,65
9,30,10.1,piab,65
9,35,12.3,piab,65
9,40,14.7,piab,65
9,45,16.7,piab,65
9,50,18.7,piab,65
9,55,20.5,piab,65
9,60,22.1,piab,65
9,65,23.4,piab,65
9,70,24.5,piab,65
9,75,25.6,piab,65
9,80,26.6,piab,65
9,85,27.5,piab,65
9,90,28.4,piab,65
9,95,29.2,piab,65
9,100,29.8,piab,65
9,105,30.5,piab,65
9,110,31.2,piab,65
9,115,31.9,piab,65
9,120,32.5,piab,65
9,125,33.1,piab,65
9,130,33.6,piab,65
8,25,6.9,piab,67
8,30,8.8,piab,67
8,35,10.9,piab,67
8,40,13.0,piab,67
8,45,15.1,piab,67
8,50,16.9,piab,67
8,55,18.7,piab,67
8,60,20.3,piab,67
8,65,21.6,piab,67
8,70,22.8,piab,67
8,75,23.9,piab,67
8,80,24.9,piab,67
8,85,25.8,piab,67
8,90,26.7,piab,67
8,95,27.5,piab,67
8,100,28.2,piab,67
8,105,28.9,piab,67
8,110,29.6,piab,67
8,115,30.3,piab,67
8,120,30.9,piab,67
8,125,31.5,piab,67
8,130,32.1,piab,67
8,25,6.9,piab,69
8,30,8.8,piab,69
8,35,10.9,piab,69
8,40,13.0,piab,69
8,45,15.1,piab,69
8,50,16.9,piab,69
8,55,18.7,piab,69
8,60,20.3,piab,69
8,65,21.6,piab,69
8,70,22.8,piab,69
8,75,23.9,piab,69
8,80,24.9,piab,69
8,85,25.8,piab,69
8,90,26.7,piab,69
8,95,27.5,piab,69
8,100,28.2,piab,69
8,105,28.9,piab,69
8,110,29.6,piab,69
8,115,30.3,piab,69
8,120,30.9,piab,69
8,125,31.5,piab,69
8,130,32.1,piab,69
8,25,6.9,piab,71
8,30,8.8,piab,71
8,35,10.9,piab,71
8,40,13.0,piab,71
8,45,15.1,piab,71
8,50,16.9,piab,71
8,55,18.7,piab,71
8,60,20.3,piab,71
8,65,21.6,piab,71
8,70,22.8,piab,71
8,75,23.9,piab,71
8,80,24.9,piab,71
8,85,25.8,piab,71
8,90,26.7,piab,71
8,95,27.5,piab,71
8,100,28.2,piab,71
8,105,28.9,piab,71
8,110,29.6,piab,71
8,115,30.3,piab,71
8,120,30.9,piab,71
8,125,31.5,piab,71
8,130,32.1,piab,71
8,25,6.9,piab,73
8,30,8.8,piab,73
8,35,10.9,piab,73
8,40,13.0,piab,73
8,45,15.1,piab,73
8,50,16.9,piab,73
8,55,18.7,piab,73
8,60,20.3,piab,73
8,65,21.6,piab,73
8,70,22.8,piab,73
8,75,23.9,piab,73
8,80,24.9,piab,73
8,85,25.8,piab,73
8,90,26.7,piab,73
8,95,27.5,piab,73
8,100,28.2,piab,73
8,105,28.9,piab,73
8,110,29.6,piab,73
8,115,30.3,piab,73
8,120,30.9,piab,73
8,125,31.5,piab,73
8,130,32.1,piab,73
3,30,0.0,fasy,75
3,35,0.0,fasy,75
3,40,0.0,fasy,75
3,45,5.5,fasy,75
3,50,7.8,fasy,75
3,55,9.3,fasy,75
3,60,10.8,fasy,75
3,65,12.3,fasy,75
3,70,13.5,fasy,75
3,75,14.5,fasy,75
3,80,15.4,fasy,75
3,85,16.3,fasy,75
3,90,17.1,fasy,75
3,95,17.9,fasy,75
3,100,18.5,fasy,75
3,105,19.2,fasy,75
3,110,19.9,fasy,75
3,115,20.5,fasy,75
3,120,21.0,fasy,75
3,125,21.4,fasy,75
3,130,21.9,fasy,75
3,135,22.3,fasy,75
3,140,22.7,fasy,75
3,145,23.0,fasy,75
3,150,23.3,fasy,75
6,25,0.0,piab,77
6,30,0.0,piab,77
6,35,7.6,piab,77
6,40,9.5,piab,77
6,45,11.4,piab,77
6,50,13.2,piab,77
6,55,14.9,piab,77
6,60,16.4,piab,77
6,65,17.7,piab,77
6,70,18.9,piab,77
6,75,20.1,piab,77
6,80,21.1,piab,77
6,85,22.1,piab,77
6,90,22.9,piab,77
6,95,23.7,piab,77
6,100,24.5,piab,77
6,105,25.3,piab,77
6,110,25.9,piab,77
6,115,26.6,piab,77
6,120,27.2,piab,77
6,125,27.8,piab,77
6,130,28.5,piab,77
8,25,6.9,piab,79
8,30,8.8,piab,79
8,35,10.9,piab,79
8,40,13.0,piab,79
8,45,15.1,piab,79
8,50,16.9,piab,79
8,55,18.7,piab,79
8,60,20.3,piab,79
8,65,21.6,piab,79
8,70,22.8,piab,79
8,75,23.9,piab,79
8,80,24.9,piab,79
8,85,25.8,piab,79
8,90,26.7,piab,79
8,95,27.5,piab,79
8,100,28.2,piab,79
8,105,28.9,piab,79
8,110,29.6,piab,79
8,115,30.3,piab,79
8,120,30.9,piab,79
8,125,31.5,piab,79
8,130,32.1,piab,79
8,25,6.9,piab,83
8,30,8.8,piab,83
8,35,10.9,piab,83
8,40,13.0,piab,83
8,45,15.1,piab,83
8,50,16.9,piab,83
8,55,18.7,piab,83
8,60,20.3,piab,83
8,65,21.6,piab,83
8,70,22.8,piab,83
8,75,23.9,piab,83
8,80,24.9,piab,83
8,85,25.8,piab,83
8,90,26.7,piab,83
8,95,27.5,piab,83
8,100,28.2,piab,83
8,105,28.9,piab,83
8,110,29.6,piab,83
8,115,30.3,piab,83
8,120,30.9,piab,83
8,125,31.5,piab,83
8,130,32.1,piab,83
7,25,0.0,piab,85
7,30,7.4,piab,85
7,35,9.3,piab,85
7,40,11.3,piab,85
7,45,13.2,piab,85
7,50,15.1,piab,85
7,55,16.8,piab,85
7,60,18.3,piab,85
7,65,19.7,piab,85
7,70,20.9,piab,85
7,75,22.0,piab,85
7,80,23.0,piab,85
7,85,24.0,piab,85
7,90,24.8,piab,85
7,95,25.6,piab,85
7,100,26.4,piab,85
7,105,27.1,piab,85
7,110,27.8,piab,85
7,115,28.5,piab,85
7,120,29.2,piab,85
7,125,29.8,piab,85
7,130,30.4,piab,85
6,25,0.0,piab,87
6,30,0.0,piab,87
6,35,7.6,piab,87
6,40,9.5,piab,87
6,45,11.4,piab,87
6,50,13.2,piab,87
6,55,14.9,piab,87
6,60,16.4,piab,87
6,65,17.7,piab,87
6,70,18.9,piab,87
6,75,20.1,piab,87
6,80,21.1,piab,87
6,85,22.1,piab,87
6,90,22.9,piab,87
6,95,23.7,piab,87
6,100,24.5,piab,87
6,105,25.3,piab,87
6,110,25.9,piab,87
6,115,26.6,piab,87
6,120,27.2,piab,87
6,125,27.8,piab,87
6,130,28.5,piab,87
8,25,6.9,piab,89
8,30,8.8,piab,89
8,35,10.9,piab,89
8,40,13.0,piab,89
8,45,15.1,piab,89
8,50,16.9,piab,89
8,55,18.7,piab,89
8,60,20.3,piab,89
8,65,21.6,piab,89
8,70,22.8,piab,89
8,75,23.9,piab,89
8,80,24.9,piab,89
8,85,25.8,piab,89
8,90,26.7,piab,89
8,95,27.5,piab,89
8,100,28.2,piab,89
8,105,28.9,piab,89
8,110,29.6,piab,89
8,115,30.3,piab,89
8,120,30.9,piab,89
8,125,31.5,piab,89
8,130,32.1,piab,89
8,25,6.9,piab,91
8,30,8.8,piab,91
8,35,10.9,piab,91
8,40,13.0,piab,91
8,45,15.1,piab,91
8,50,16.9,piab,91
8,55,18.7,piab,91
8,60,20.3,piab,91
8,65,21.6,piab,91
8,70,22.8,piab,91
8,75,23.9,piab,91
8,80,24.9,piab,91
8,85,25.8,piab,91
8,90,26.7,piab,91
8,95,27.5,piab,91
8,100,28.2,piab,91
8,105,28.9,piab,91
8,110,29.6,piab,91
8,115,30.3,piab,91
8,120,30.9,piab,91
8,125,31.5,piab,91
8,130,32.1,piab,91
8,25,6.9,piab,93
8,30,8.8,piab,93
8,35,10.9,piab,93
8,40,13.0,piab,93
8,45,15.1,piab,93
8,50,16.9,piab,93
8,55,18.7,piab,93
8,60,20.3,piab,93
8,65,21.6,piab,93
8,70,22.8,piab,93
8,75,23.9,piab,93
8,80,24.9,piab,93
8,85,25.8,piab,93
8,90,26.7,piab,93
8,95,27.5,piab,93
8,100,28.2,piab,93
8,105,28.9,piab,93
8,110,29.6,piab,93
8,115,30.3,piab,93
8,120,30.9,piab,93
8,125,31.5,piab,93
8,130,32.1,piab,93
8,25,6.9,piab,97
8,30,8.8,piab,97
8,35,10.9,piab,97
8,40,13.0,piab,97
8,45,15.1,piab,97
8,50,16.9,piab,97
8,55,18.7,piab,97
8,60,20.3,piab,97
8,65,21.6,piab,97
8,70,22.8,piab,97
8,75,23.9,piab,97
8,80,24.9,piab,97
8,85,25.8,piab,97
8,90,26.7,piab,97
8,95,27.5,piab,97
8,100,28.2,piab,97
8,105,28.9,piab,97
8,110,29.6,piab,97
8,115,30.3,piab,97
8,120,30.9,piab,97
8,125,31.5,piab,97
8,130,32.1,piab,97
6,25,0.0,piab,99
6,30,0.0,piab,99
6,35,7.6,piab,99
6,40,9.5,piab,99
6,45,11.4,piab,99
6,50,13.2,piab,99
6,55,14.9,piab,99
6,60,16.4,piab,99
6,65,17.7,piab,99
6,70,18.9,piab,99
6,75,20.1,piab,99
6,80,21.1,piab,99
6,85,22.1,piab,99
6,90,22.9,piab,99
6,95,23.7,piab,99
6,100,24.5,piab,99
6,105,25.3,piab,99
6,110,25.9,piab,99
6,115,26.6,piab,99
6,120,27.2,piab,99
6,125,27.8,piab,99
6,130,28.5,piab,99
4,30,0.0,fasy,101
4,35,0.0,fasy,101
4,40,6.6,fasy,101
4,45,8.9,fasy,101
4,50,10.7,fasy,101
4,55,12.2,fasy,101
4,60,13.6,fasy,101
4,65,15.0,fasy,101
4,70,16.3,fasy,101
4,75,17.4,fasy,101
4,80,18.3,fasy,101
4,85,19.2,fasy,101
4,90,20.1,fasy,101
4,95,21.0,fasy,101
4,100,21.7,fasy,101
4,105,22.5,fasy,101
4,110,23.1,fasy,101
4,115,23.7,fasy,101
4,120,24.3,fasy,101
4,125,24.7,fasy,101
4,130,25.2,fasy,101
4,135,25.7,fasy,101
4,140,26.0,fasy,101
4,145,26.4,fasy,101
4,150,26.7,fasy,101
6,25,0.0,piab,103
6,30,0.0,piab,103
6,35,7.6,piab,103
6,40,9.5,piab,103
6,45,11.4,piab,103
6,50,13.2,piab,103
6,55,14.9,piab,103
6,60,16.4,piab,103
6,65,17.7,piab,103
6,70,18.9,piab,103
6,75,20.1,piab,103
6,80,21.1,piab,103
6,85,22.1,piab,103
6,90,22.9,piab,103
6,95,23.7,piab,103
6,100,24.5,piab,103
6,105,25.3,piab,103
6,110,25.9,piab,103
6,115,26.6,piab,103
6,120,27.2,piab,103
6,125,27.8,piab,103
6,130,28.5,piab,103
7,30,9.0,fasy,105
7,35,11.2,fasy,105
7,40,13.4,fasy,105
7,45,15.6,fasy,105
7,50,17.6,fasy,105
7,55,19.4,fasy,105
7,60,21.0,fasy,105
7,65,22.4,fasy,105
7,70,23.7,fasy,105
7,75,24.9,fasy,105
7,80,26.0,fasy,105
7,85,27.1,fasy,105
7,90,28.2,fasy,105
7,95,29.2,fasy,105
7,100,30.1,fasy,105
7,105,31.0,fasy,105
7,110,31.7,fasy,105
7,115,32.4,fasy,105
7,120,33.1,fasy,105
7,125,33.7,fasy,105
7,130,34.3,fasy,105
7,135,34.8,fasy,105
7,140,35.3,fasy,105
7,145,35.7,fasy,105
7,150,36.1,fasy,105
7,25,0.0,piab,107
7,30,7.4,piab,107
7,35,9.3,piab,107
7,40,11.3,piab,107
7,45,13.2,piab,107
7,50,15.1,piab,107
7,55,16.8,piab,107
7,60,18.3,piab,107
7,65,19.7,piab,107
7,70,20.9,piab,107
7,75,22.0,piab,107
7,80,23.0,piab,107
7,85,24.0,piab,107
7,90,24.8,piab,107
7,95,25.6,piab,107
7,100,26.4,piab,107
7,105,27.1,piab,107
7,110,27.8,piab,107
7,115,28.5,piab,107
7,120,29.2,piab,107
7,125,29.8,piab,107
7,130,30.4,piab,107
14,30,10.1,abal,109
14,35,12.4,abal,109
14,40,14.6,abal,109
14,45,16.6,abal,109
14,50,18.3,abal,109
14,55,19.9,abal,109
14,60,21.5,abal,109
14,65,22.8,abal,109
14,70,24.3,abal,109
14,75,25.5,abal,109
14,80,26.8,abal,109
14,85,28.0,abal,109
14,90,29.2,abal,109
14,95,30.2,abal,109
14,100,31.2,abal,109
14,105,32.3,abal,109
14,110,33.1,abal,109
14,115,34.0,abal,109
14,120,34.8,abal,109
14,125,35.5,abal,109
14,130,36.2,abal,109
14,135,36.7,abal,109
14,140,37.3,abal,109
14,145,37.9,abal,109
14,150,38.4,abal,109
16,30,11.8,abal,111
16,35,14.3,abal,111
16,40,16.5,abal,111
16,45,18.4,abal,111
16,50,20.2,abal,111
16,55,21.9,abal,111
16,60,23.5,abal,111
16,65,24.9,abal,111
16,70,26.5,abal,111
16,75,27.8,abal,111
16,80,29.2,abal,111
16,85,30.4,abal,111
16,90,31.6,abal,111
16,95,32.7,abal,111
16,100,33.8,abal,111
16,105,34.9,abal,111
16,110,35.8,abal,111
16,115,36.6,abal,111
16,120,37.4,abal,111
16,125,38.2,abal,111
16,130,38.9,abal,111
16,135,39.5,abal,111
16,140,40.1,abal,111
16,145,40.7,abal,111
16,150,41.2,abal,111
12,30,8.4,abal,113
12,35,10.4,abal,113
12,40,12.7,abal,113
12,45,14.6,abal,113
12,50,16.4,abal,113
12,55,18.0,abal,113
12,60,19.4,abal,113
12,65,20.8,abal,113
12,70,22.1,abal,113
12,75,23.3,abal,113
12,80,24.5,abal,113
12,85,25.6,abal,113
12,90,26.7,abal,113
12,95,27.7,abal,113
12,100,28.7,abal,113
12,105,29.6,abal,113
12,110,30.5,abal,113
12,115,31.3,abal,113
12,120,32.1,abal,113
12,125,32.7,abal,113
12,130,33.4,abal,113
12,135,34.0,abal,113
12,140,34.6,abal,113
12,145,35.1,abal,113
12,150,35.6,abal,113
11,30,7.7,abal,119
11,35,9.6,abal,119
11,40,11.5,abal,119
11,45,13.6,abal,119
11,50,15.3,abal,119
11,55,16.9,abal,119
11,60,18.3,abal,119
11,65,19.7,abal,119
11,70,20.9,abal,119
11,75,22.2,abal,119
11,80,23.3,abal,119
11,85,24.4,abal,119
11,90,25.5,abal,119
11,95,26.5,abal,119
11,100,27.5,abal,119
11,105,28.4,abal,119
11,110,29.2,abal,119
11,115,30.0,abal,119
11,120,30.7,abal,119
11,125,31.4,abal,119
11,130,32.1,abal,119
11,135,32.6,abal,119
11,140,33.2,abal,119
11,145,33.7,abal,119
11,150,34.2,abal,119
12,30,8.4,abal,121
12,35,10.4,abal,121
12,40,12.7,abal,121
12,45,14.6,abal,121
12,50,16.4,abal,121
12,55,18.0,abal,121
12,60,19.4,abal,121
12,65,20.8,abal,121
12,70,22.1,abal,121
12,75,23.3,abal,121
12,80,24.5,abal,121
12,85,25.6,abal,121
12,90,26.7,abal,121
12,95,27.7,abal,121
12,100,28.7,abal,121
12,105,29.6,abal,121
12,110,30.5,abal,121
12,115,31.3,abal,121
12,120,32.1,abal,121
12,125,32.7,abal,121
12,130,33.4,abal,121
12,135,34.0,abal,121
12,140,34.6,abal,121
12,145,35.1,abal,121
12,150,35.6,abal,121
7,30,9.0,fasy,123
7,35,11.2,fasy,123
7,40,13.4,fasy,123
7,45,15.6,fasy,123
7,50,17.6,fasy,123
7,55,19.4,fasy,123
7,60,21.0,fasy,123
7,65,22.4,fasy,123
7,70,23.7,fasy,123
7,75,24.9,fasy,123
7,80,26.0,fasy,123
7,85,27.1,fasy,123
7,90,28.2,fasy,123
7,95,29.2,fasy,123
7,100,30.1,fasy,123
7,105,31.0,fasy,123
7,110,31.7,fasy,123
7,115,32.4,fasy,123
7,120,33.1,fasy,123
7,125,33.7,fasy,123
7,130,34.3,fasy,123
7,135,34.8,fasy,123
7,140,35.3,fasy,123
7,145,35.7,fasy,123
7,150,36.1,fasy,123
12,30,8.4,abal,125
12,35,10.4,abal,125
12,40,12.7,abal,125
12,45,14.6,abal,125
12,50,16.4,abal,125
12,55,18.0,abal,125
12,60,19.4,abal,125
12,65,20.8,abal,125
12,70,22.1,abal,125
12,75,23.3,abal,125
12,80,24.5,abal,125
12,85,25.6,abal,125
12,90,26.7,abal,125
12,95,27.7,abal,125
12,100,28.7,abal,125
12,105,29.6,abal,125
12,110,30.5,abal,125
12,115,31.3,abal,125
12,120,32.1,abal,125
12,125,32.7,abal,125
12,130,33.4,abal,125
12,135,34.0,abal,125
12,140,34.6,abal,125
12,145,35.1,abal,125
12,150,35.6,abal,125
7,30,9.0,fasy,129
7,35,11.2,fasy,129
7,40,13.4,fasy,129
7,45,15.6,fasy,129
7,50,17.6,fasy,129
7,55,19.4,fasy,129
7,60,21.0,fasy,129
7,65,22.4,fasy,129
7,70,23.7,fasy,129
7,75,24.9,fasy,129
7,80,26.0,fasy,129
7,85,27.1,fasy,129
7,90,28.2,fasy,129
7,95,29.2,fasy,129
7,100,30.1,fasy,129
7,105,31.0,fasy,129
7,110,31.7,fasy,129
7,115,32.4,fasy,129
7,120,33.1,fasy,129
7,125,33.7,fasy,129
7,130,34.3,fasy,129
7,135,34.8,fasy,129
7,140,35.3,fasy,129
7,145,35.7,fasy,129
7,150,36.1,fasy,129
7,30,9.0,fasy,131
7,35,11.2,fasy,131
7,40,13.4,fasy,131
7,45,15.6,fasy,131
7,50,17.6,fasy,131
7,55,19.4,fasy,131
7,60,21.0,fasy,131
7,65,22.4,fasy,131
7,70,23.7,fasy,131
7,75,24.9,fasy,131
7,80,26.0,fasy,131
7,85,27.1,fasy,131
7,90,28.2,fasy,131
7,95,29.2,fasy,131
7,100,30.1,fasy,131
7,105,31.0,fasy,131
7,110,31.7,fasy,131
7,115,32.4,fasy,131
7,120,33.1,fasy,131
7,125,33.7,fasy,131
7,130,34.3,fasy,131
7,135,34.8,fasy,131
7,140,35.3,fasy,131
7,145,35.7,fasy,131
7,150,36.1,fasy,131
8,30,10.7,fasy,133
8,35,13.0,fasy,133
8,40,15.4,fasy,133
8,45,17.7,fasy,133
8,50,19.7,fasy,133
8,55,21.6,fasy,133
8,60,23.3,fasy,133
8,65,24.7,fasy,133
8,70,26.0,fasy,133
8,75,27.3,fasy,133
8,80,28.5,fasy,133
8,85,29.7,fasy,133
8,90,30.8,fasy,133
8,95,31.8,fasy,133
8,100,32.7,fasy,133
